Iteration,Energy,Positional_error,Obstacle_distance,Task success,RNS,HV,Parameters
158,46.04,3.29,1.15,0,0.2,0.69,"{'controller_frequency': 6.428289424628019, 'planner_patience': 6.5013135969638824, 'controller_patience': 6.3409717455506325, 'conservative_reset_dist': 3.6788372583687305, 'acc_lim_theta': 1.5241996005177498, 'acc_lim_trans': 0.46349210292100906, 'acc_lim_x': 2.5462739653885365, 'forward_point_distance': 0.4710504123009741, 'goal_distance_bias': 13.962312382645905, 'max_scaling_factor': 0.4129670079797506, 'max_vel_theta': 1.8611262296326458, 'max_vel_trans': 0.485164930159226, 'max_vel_x': 0.6374914190266281, 'min_vel_theta': 1.5001514302566648, 'min_vel_trans': 0.1371058214455843, 'min_vel_x': -0.28845292031764985, 'occdist_scale': 0.2339733705390245, 'oscillation_reset_angle': 0.19278783872723582, 'path_distance_bias': 30.311413258314133, 'scaling_speed': 0.18095949739217757, 'sim_granularity': 0.034869113909080623, 'sim_time': 0.6591305825859308, 'stop_time_buffer': 0.5103227518498897, 'theta_stopped_vel': 0.11078213527798653, 'trans_stopped_vel': 0.0934011430479586, 'vth_samples': 20, 'vx_samples': 9, 'vy_samples': 11, 'publish_frequency': 2.483712950721383, 'resolution': 0.05136239744722844, 'transform_tolerance': 0.3736385790631175, 'update_frequency': 1.1736027980223298, 'cost_scaling_factor': 10.695617385208607, 'inflation_radius': 1.3452617615461349, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
159,48.0,8.24,1.87,0,0.0,0.4,"{'controller_frequency': 5.5152655355632305, 'planner_patience': 3.151894450187683, 'controller_patience': 4.296011075377464, 'conservative_reset_dist': 1.9544452875852585, 'acc_lim_theta': 2.5343688872642813, 'acc_lim_trans': 0.23022831715643408, 'acc_lim_x': 2.119176894426346, 'forward_point_distance': 0.4484875289723277, 'goal_distance_bias': 38.650935743935406, 'max_scaling_factor': 0.16341285742819311, 'max_vel_theta': 0.772702390793711, 'max_vel_trans': 0.6221722307614982, 'max_vel_x': 0.5324288187548518, 'min_vel_theta': 2.7235291586257517, 'min_vel_trans': 0.10308167627081276, 'min_vel_x': -0.1604233450256288, 'occdist_scale': 0.18771534007973972, 'oscillation_reset_angle': 0.49680596180260184, 'path_distance_bias': 41.703240759670734, 'scaling_speed': 0.15683020278811455, 'sim_granularity': 0.04214395880699158, 'sim_time': 2.260058296844363, 'stop_time_buffer': 0.4182090155780315, 'theta_stopped_vel': 0.09993983972817659, 'trans_stopped_vel': 0.10815085293725132, 'vth_samples': 27, 'vx_samples': 9, 'vy_samples': 2, 'publish_frequency': 4.485510847531259, 'resolution': 0.12226972693577409, 'transform_tolerance': 1.5542023878544569, 'update_frequency': 2.4414863754063845, 'cost_scaling_factor': 4.103521994315088, 'inflation_radius': 0.7445824474096299, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
160,81.24,5.18,0.95,0,0.2,0.52,"{'controller_frequency': 4.415067333728075, 'planner_patience': 4.867316119372845, 'controller_patience': 4.932515881955624, 'conservative_reset_dist': 3.358548413962126, 'acc_lim_theta': 4.39560129409656, 'acc_lim_trans': 0.3022650394588709, 'acc_lim_x': 1.541429776698351, 'forward_point_distance': 0.3788491365499794, 'goal_distance_bias': 12.289339476265013, 'max_scaling_factor': 0.48442244715988636, 'max_vel_theta': 1.022919180803001, 'max_vel_trans': 0.7492180769797414, 'max_vel_x': 0.5456829219125211, 'min_vel_theta': 2.065062099136412, 'min_vel_trans': 0.18939795140177013, 'min_vel_x': -0.17383784288540483, 'occdist_scale': 0.0710267048329115, 'oscillation_reset_angle': 0.454838377609849, 'path_distance_bias': 43.04116439074278, 'scaling_speed': 0.20480706933885812, 'sim_granularity': 0.031891150362789625, 'sim_time': 3.2291969833895564, 'stop_time_buffer': 0.3274897616356611, 'theta_stopped_vel': 0.1226352296769619, 'trans_stopped_vel': 0.053358766529709105, 'vth_samples': 29, 'vx_samples': 9, 'vy_samples': 15, 'publish_frequency': 4.032301226630807, 'resolution': 0.0718483888078481, 'transform_tolerance': 1.8713280029594899, 'update_frequency': 5.688131040893495, 'cost_scaling_factor': 11.324105329811573, 'inflation_radius': 0.4613351818174124, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
161,101.2,6.97,1.03,0,0.0,0.4,"{'controller_frequency': 6.50426097586751, 'planner_patience': 3.938352357596159, 'controller_patience': 5.821563761681318, 'conservative_reset_dist': 2.2113768719136715, 'acc_lim_theta': 1.5202558029443025, 'acc_lim_trans': 0.46089166812598703, 'acc_lim_x': 2.775818720459938, 'forward_point_distance': 0.5826617096550762, 'goal_distance_bias': 13.618492875248194, 'max_scaling_factor': 0.25984107740223406, 'max_vel_theta': 0.8029041620902717, 'max_vel_trans': 0.31793599580414594, 'max_vel_x': 0.6652479597833008, 'min_vel_theta': 1.9339409619569778, 'min_vel_trans': 0.1576986345462501, 'min_vel_x': -0.051561944559216505, 'occdist_scale': 0.4697741363197565, 'oscillation_reset_angle': 0.46406463868916037, 'path_distance_bias': 11.835139095783234, 'scaling_speed': 0.31002576388418673, 'sim_granularity': 0.04448582022450864, 'sim_time': 3.1939111072570086, 'stop_time_buffer': 0.7925525391474365, 'theta_stopped_vel': 0.09704611785709857, 'trans_stopped_vel': 0.11864596242085099, 'vth_samples': 24, 'vx_samples': 10, 'vy_samples': 1, 'publish_frequency': 2.6536954883486032, 'resolution': 0.14127967222593724, 'transform_tolerance': 1.0427013233304023, 'update_frequency': 3.597259790636599, 'cost_scaling_factor': 5.134887750260532, 'inflation_radius': 0.669246395677328, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
162,30.76,5.78,1.66,0,0.0,0.57,"{'controller_frequency': 6.1727647967636585, 'planner_patience': 5.696853879839182, 'controller_patience': 3.8476209193468094, 'conservative_reset_dist': 1.1727847568690777, 'acc_lim_theta': 1.9263009229674934, 'acc_lim_trans': 0.263698086515069, 'acc_lim_x': 2.021581709384918, 'forward_point_distance': 0.6122297536581754, 'goal_distance_bias': 24.9084110558033, 'max_scaling_factor': 0.3717315874993802, 'max_vel_theta': 1.1783225503750145, 'max_vel_trans': 0.48436686862260103, 'max_vel_x': 0.49958150186575945, 'min_vel_theta': 1.9940432030707598, 'min_vel_trans': 0.18032124247401954, 'min_vel_x': -0.10325002642348408, 'occdist_scale': 0.4707700987812132, 'oscillation_reset_angle': 0.4855556085705758, 'path_distance_bias': 27.470529302954674, 'scaling_speed': 0.3130196504294872, 'sim_granularity': 0.042222585305571554, 'sim_time': 1.7312787268310785, 'stop_time_buffer': 1.193940346688032, 'theta_stopped_vel': 0.1213060642592609, 'trans_stopped_vel': 0.051822726149111986, 'vth_samples': 20, 'vx_samples': 4, 'vy_samples': 10, 'publish_frequency': 5.406187077984214, 'resolution': 0.10313854069449008, 'transform_tolerance': 1.0000343265011906, 'update_frequency': 4.7153828563168645, 'cost_scaling_factor': 10.491217376664281, 'inflation_radius': 0.9483090173453093, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
163,102.52,0.34,0.84,0,0.8,0.73,"{'controller_frequency': 3.6500312574207783, 'planner_patience': 4.05559803172946, 'controller_patience': 4.827683735638857, 'conservative_reset_dist': 1.5919179804623127, 'acc_lim_theta': 3.5430685658939183, 'acc_lim_trans': 0.15430048890411854, 'acc_lim_x': 1.8024247735738754, 'forward_point_distance': 0.29207323854789136, 'goal_distance_bias': 8.144083572551608, 'max_scaling_factor': 0.3470879849046469, 'max_vel_theta': 0.8335108840838075, 'max_vel_trans': 0.6912052977830172, 'max_vel_x': 0.4978034910745919, 'min_vel_theta': 2.511274751275778, 'min_vel_trans': 0.18096806732937695, 'min_vel_x': -0.2993054221384227, 'occdist_scale': 0.3605991660617292, 'oscillation_reset_angle': 0.3157993603497744, 'path_distance_bias': 12.2485526278615, 'scaling_speed': 0.28264188542962077, 'sim_granularity': 0.03328682888299227, 'sim_time': 3.1108980234712362, 'stop_time_buffer': 0.9775350525975226, 'theta_stopped_vel': 0.0970863040536642, 'trans_stopped_vel': 0.14083494395017623, 'vth_samples': 10, 'vx_samples': 3, 'vy_samples': 6, 'publish_frequency': 1.384852378629148, 'resolution': 0.03768855820409954, 'transform_tolerance': 0.5326535299420356, 'update_frequency': 3.4361445382237434, 'cost_scaling_factor': 16.91295963805169, 'inflation_radius': 1.4254175394773483, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
164,360.0,4.96,1.31,0,0.2,0.07,"{'controller_frequency': 4.925694350153208, 'planner_patience': 6.371802318841219, 'controller_patience': 3.556132797151804, 'conservative_reset_dist': 2.4607460610568523, 'acc_lim_theta': 4.865273170266301, 'acc_lim_trans': 0.4079267084598541, 'acc_lim_x': 4.366850420832634, 'forward_point_distance': 0.33844398697838185, 'goal_distance_bias': 20.60130361933261, 'max_scaling_factor': 0.1719901580363512, 'max_vel_theta': 1.116878358181566, 'max_vel_trans': 0.46584348035976286, 'max_vel_x': 0.695249833445996, 'min_vel_theta': 2.1207114248536527, 'min_vel_trans': 0.1948982139118016, 'min_vel_x': -0.29056648202240465, 'occdist_scale': 0.3612315148580819, 'oscillation_reset_angle': 0.18495531119406225, 'path_distance_bias': 27.30965416878462, 'scaling_speed': 0.2529745804145932, 'sim_granularity': 0.04068676983006299, 'sim_time': 3.4130372796207666, 'stop_time_buffer': 1.3768955390900373, 'theta_stopped_vel': 0.11738936165347695, 'trans_stopped_vel': 0.07223804080858827, 'vth_samples': 19, 'vx_samples': 8, 'vy_samples': 7, 'publish_frequency': 4.916404931806028, 'resolution': 0.10325333662331104, 'transform_tolerance': 1.3656365394592285, 'update_frequency': 3.341586658731103, 'cost_scaling_factor': 19.349442071281374, 'inflation_radius': 1.2752906832844018, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
165,81.24,1.84,0.65,0,0.4,0.7,"{'controller_frequency': 6.1706419587135315, 'planner_patience': 6.718986216932535, 'controller_patience': 6.897466916590929, 'conservative_reset_dist': 4.4254459626972675, 'acc_lim_theta': 3.3745644034817817, 'acc_lim_trans': 0.2552071504294873, 'acc_lim_x': 3.9605348370969296, 'forward_point_distance': 0.30936678815633056, 'goal_distance_bias': 25.938443425111473, 'max_scaling_factor': 0.47720433995127676, 'max_vel_theta': 1.787104856222868, 'max_vel_trans': 0.4377294355072081, 'max_vel_x': 0.6974011976737529, 'min_vel_theta': 2.514713777694851, 'min_vel_trans': 0.16117507684975863, 'min_vel_x': -0.22892878130078315, 'occdist_scale': 0.07614113176241517, 'oscillation_reset_angle': 0.2835673354566097, 'path_distance_bias': 32.123871482908726, 'scaling_speed': 0.28397534005343916, 'sim_granularity': 0.02756686351262033, 'sim_time': 2.549426999874413, 'stop_time_buffer': 1.3162212571129204, 'theta_stopped_vel': 0.07972787786275148, 'trans_stopped_vel': 0.08389535574242472, 'vth_samples': 22, 'vx_samples': 7, 'vy_samples': 9, 'publish_frequency': 3.323962659575045, 'resolution': 0.07869967052713037, 'transform_tolerance': 1.8150042405351996, 'update_frequency': 3.7161331987008452, 'cost_scaling_factor': 16.320712025277317, 'inflation_radius': 1.0587081883102656, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
166,68.64,3.61,0.59,0,0.2,0.63,"{'controller_frequency': 5.04612298682332, 'planner_patience': 3.9456176571547985, 'controller_patience': 6.36091199144721, 'conservative_reset_dist': 2.7536232247948647, 'acc_lim_theta': 2.483287747297436, 'acc_lim_trans': 0.21606563329696657, 'acc_lim_x': 1.3752918243408203, 'forward_point_distance': 0.34807621957734225, 'goal_distance_bias': 7.27511762175709, 'max_scaling_factor': 0.29718957729637624, 'max_vel_theta': 1.897104397881776, 'max_vel_trans': 0.4637079885229468, 'max_vel_x': 0.6143145242705941, 'min_vel_theta': 2.5241447458975017, 'min_vel_trans': 0.15375052010640503, 'min_vel_x': -0.10073418617248533, 'occdist_scale': 0.38442795872688296, 'oscillation_reset_angle': 0.4284818314015866, 'path_distance_bias': 15.01785397529602, 'scaling_speed': 0.2593102730810642, 'sim_granularity': 0.017754395948722957, 'sim_time': 0.704411112703383, 'stop_time_buffer': 1.204518961533904, 'theta_stopped_vel': 0.09642546270042657, 'trans_stopped_vel': 0.09346074052155018, 'vth_samples': 19, 'vx_samples': 7, 'vy_samples': 2, 'publish_frequency': 2.395994476042688, 'resolution': 0.13819632660597564, 'transform_tolerance': 1.187821744196117, 'update_frequency': 2.8416894786059856, 'cost_scaling_factor': 10.192765139043331, 'inflation_radius': 0.714389905706048, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
167,53.36,3.29,1.13,0,0.2,0.68,"{'controller_frequency': 3.896044198423624, 'planner_patience': 3.0718081817030907, 'controller_patience': 5.717407424002886, 'conservative_reset_dist': 4.037124030292034, 'acc_lim_theta': 1.7401056982576848, 'acc_lim_trans': 0.2055917263031006, 'acc_lim_x': 3.4172980785369873, 'forward_point_distance': 0.47119405064731834, 'goal_distance_bias': 13.235450056381524, 'max_scaling_factor': 0.16715948581695556, 'max_vel_theta': 1.8960748626850545, 'max_vel_trans': 0.49602233790792527, 'max_vel_x': 0.6641910005360842, 'min_vel_theta': 1.6562723773531616, 'min_vel_trans': 0.18809373639523985, 'min_vel_x': -0.1357263531535864, 'occdist_scale': 0.07959399013780058, 'oscillation_reset_angle': 0.18240967839956285, 'path_distance_bias': 20.396698601543903, 'scaling_speed': 0.2005785746499896, 'sim_granularity': 0.023659185245633124, 'sim_time': 1.4995758971199393, 'stop_time_buffer': 0.2660700768232346, 'theta_stopped_vel': 0.14854428144171833, 'trans_stopped_vel': 0.05239981096237898, 'vth_samples': 22, 'vx_samples': 8, 'vy_samples': 1, 'publish_frequency': 2.726807029917836, 'resolution': 0.10707576356828213, 'transform_tolerance': 0.716331334039569, 'update_frequency': 3.339365677908063, 'cost_scaling_factor': 1.8330269660800695, 'inflation_radius': 0.6342388831079007, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
168,112.16,0.18,0.4,1,1.0,0.71,"{'controller_frequency': 5.513537976890802, 'planner_patience': 3.4258806966245174, 'controller_patience': 3.433740235865116, 'conservative_reset_dist': 2.088053125888109, 'acc_lim_theta': 2.7208499143831433, 'acc_lim_trans': 0.3817618191242218, 'acc_lim_x': 3.816743563860655, 'forward_point_distance': 0.5292927668429911, 'goal_distance_bias': 15.713424789719284, 'max_scaling_factor': 0.3146089527755976, 'max_vel_theta': 1.930552925914526, 'max_vel_trans': 0.4234219504985958, 'max_vel_x': 0.35446169706992803, 'min_vel_theta': 2.124419587198645, 'min_vel_trans': 0.10264029828831554, 'min_vel_x': -0.11890682810917497, 'occdist_scale': 0.25603848211467267, 'oscillation_reset_angle': 0.23957981877028944, 'path_distance_bias': 17.408699095249176, 'scaling_speed': 0.18440313413739204, 'sim_granularity': 0.02058603689074516, 'sim_time': 1.0314089842140675, 'stop_time_buffer': 1.22851899061352, 'theta_stopped_vel': 0.11653303997591137, 'trans_stopped_vel': 0.11161698112264276, 'vth_samples': 20, 'vx_samples': 9, 'vy_samples': 4, 'publish_frequency': 4.315352210775018, 'resolution': 0.032774819107726214, 'transform_tolerance': 1.012103653512895, 'update_frequency': 3.2474042419344187, 'cost_scaling_factor': 15.589192617684603, 'inflation_radius': 0.5258781429380178, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
169,350.04,3.3,0.66,0,0.0,0.1,"{'controller_frequency': 6.833101108670235, 'planner_patience': 5.126918006688356, 'controller_patience': 6.095338210463524, 'conservative_reset_dist': 3.157331272959709, 'acc_lim_theta': 3.6141627387143673, 'acc_lim_trans': 0.21677010357379914, 'acc_lim_x': 4.031227026134729, 'forward_point_distance': 0.46938324337825177, 'goal_distance_bias': 19.705955241806805, 'max_scaling_factor': 0.42993326112627983, 'max_vel_theta': 0.6594079355709255, 'max_vel_trans': 0.5686800139490515, 'max_vel_x': 0.3931685099378228, 'min_vel_theta': 2.796316492371261, 'min_vel_trans': 0.10663382504135371, 'min_vel_x': -0.2883692828938365, 'occdist_scale': 0.40205627540126443, 'oscillation_reset_angle': 0.13615579865872862, 'path_distance_bias': 11.439142934978008, 'scaling_speed': 0.3287617390975356, 'sim_granularity': 0.04129948393441736, 'sim_time': 3.1958104241639376, 'stop_time_buffer': 0.4818196522071957, 'theta_stopped_vel': 0.11146790273487567, 'trans_stopped_vel': 0.10480418605729938, 'vth_samples': 19, 'vx_samples': 7, 'vy_samples': 3, 'publish_frequency': 3.2779165441170335, 'resolution': 0.13231679099611937, 'transform_tolerance': 1.7993550630286337, 'update_frequency': 1.3479112638160586, 'cost_scaling_factor': 17.32531255390495, 'inflation_radius': 1.1953467294573783, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
170,160.0,0.23,0.64,0,0.6,0.59,"{'controller_frequency': 4.482736699283123, 'planner_patience': 5.581447072327137, 'controller_patience': 3.5693671591579914, 'conservative_reset_dist': 3.0822159461677074, 'acc_lim_theta': 2.5731520880945027, 'acc_lim_trans': 0.3612012077122927, 'acc_lim_x': 3.8721368089318275, 'forward_point_distance': 0.3712599751539528, 'goal_distance_bias': 14.312435719184577, 'max_scaling_factor': 0.24987638220191002, 'max_vel_theta': 1.1981695839203894, 'max_vel_trans': 0.4249828293453902, 'max_vel_x': 0.6862638867460191, 'min_vel_theta': 1.5328868553042412, 'min_vel_trans': 0.16377568077296017, 'min_vel_x': -0.28164691776037215, 'occdist_scale': 0.13468956360593437, 'oscillation_reset_angle': 0.28177663311362267, 'path_distance_bias': 42.8176698833704, 'scaling_speed': 0.20841475073248147, 'sim_granularity': 0.029650680664926765, 'sim_time': 1.359252673573792, 'stop_time_buffer': 1.3104185828939081, 'theta_stopped_vel': 0.09139569252729415, 'trans_stopped_vel': 0.1328983185812831, 'vth_samples': 27, 'vx_samples': 6, 'vy_samples': 15, 'publish_frequency': 1.799105055630207, 'resolution': 0.026783351162448527, 'transform_tolerance': 0.6986219735816122, 'update_frequency': 1.4628672497346997, 'cost_scaling_factor': 12.87225362751633, 'inflation_radius': 1.0564067423343657, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
171,129.12,0.9,0.9,0,0.6,0.64,"{'controller_frequency': 3.0049223713576794, 'planner_patience': 4.408105667680502, 'controller_patience': 3.588824238628149, 'conservative_reset_dist': 4.564761020243168, 'acc_lim_theta': 4.993649051431566, 'acc_lim_trans': 0.3503996197134257, 'acc_lim_x': 1.4037615321576595, 'forward_point_distance': 0.5570747772231698, 'goal_distance_bias': 28.28424880746752, 'max_scaling_factor': 0.37830741815269, 'max_vel_theta': 1.109619477763772, 'max_vel_trans': 0.649068899312988, 'max_vel_x': 0.35501632802188393, 'min_vel_theta': 2.9225176996551454, 'min_vel_trans': 0.19210745748132468, 'min_vel_x': -0.20899055460467936, 'occdist_scale': 0.387768146302551, 'oscillation_reset_angle': 0.13043328151106837, 'path_distance_bias': 20.147938169538975, 'scaling_speed': 0.2063804881647229, 'sim_granularity': 0.01904876017011702, 'sim_time': 1.2654460091143847, 'stop_time_buffer': 0.1939626656472683, 'theta_stopped_vel': 0.13013282082974909, 'trans_stopped_vel': 0.057836098689585926, 'vth_samples': 17, 'vx_samples': 3, 'vy_samples': 8, 'publish_frequency': 3.418014472350478, 'resolution': 0.026419077673926948, 'transform_tolerance': 1.74251289665699, 'update_frequency': 3.7268058387562633, 'cost_scaling_factor': 12.707362524233758, 'inflation_radius': 1.4063597973436117, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
172,65.96,1.78,0.77,0,0.4,0.74,"{'controller_frequency': 4.925033383071423, 'planner_patience': 3.744034118950367, 'controller_patience': 6.846615206450224, 'conservative_reset_dist': 1.3698049113154411, 'acc_lim_theta': 4.657180312182755, 'acc_lim_trans': 0.18475505821406843, 'acc_lim_x': 2.710380770266056, 'forward_point_distance': 0.27237198539078233, 'goal_distance_bias': 28.25352074112743, 'max_scaling_factor': 0.4828445311635733, 'max_vel_theta': 1.3358800089918077, 'max_vel_trans': 0.6587235119193793, 'max_vel_x': 0.6950864634476602, 'min_vel_theta': 2.8261604835279286, 'min_vel_trans': 0.15476162247359754, 'min_vel_x': -0.13913561850786207, 'occdist_scale': 0.07191647780127824, 'oscillation_reset_angle': 0.22877435237169266, 'path_distance_bias': 12.969145737588406, 'scaling_speed': 0.21586588863283396, 'sim_granularity': 0.03098719705827534, 'sim_time': 2.9193497514352202, 'stop_time_buffer': 0.7049529027193784, 'theta_stopped_vel': 0.08626789273694158, 'trans_stopped_vel': 0.12374989679083227, 'vth_samples': 30, 'vx_samples': 10, 'vy_samples': 5, 'publish_frequency': 1.1561358105391264, 'resolution': 0.04701783603988588, 'transform_tolerance': 0.9994716627523303, 'update_frequency': 4.8434967352077365, 'cost_scaling_factor': 16.59368747100234, 'inflation_radius': 0.5174633111804724, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
173,144.36,0.75,0.69,0,0.8,0.61,"{'controller_frequency': 5.661189556121826, 'planner_patience': 5.369424793869257, 'controller_patience': 5.65130939334631, 'conservative_reset_dist': 4.978112742304802, 'acc_lim_theta': 1.525298661366105, 'acc_lim_trans': 0.33910402096807957, 'acc_lim_x': 1.0685662738978863, 'forward_point_distance': 0.36459590857848523, 'goal_distance_bias': 19.75295338779688, 'max_scaling_factor': 0.10948408097028733, 'max_vel_theta': 1.6998092415742576, 'max_vel_trans': 0.720731547055766, 'max_vel_x': 0.6472712811548262, 'min_vel_theta': 2.975837820209563, 'min_vel_trans': 0.1394608904607594, 'min_vel_x': -0.2618833011947572, 'occdist_scale': 0.21108527551405132, 'oscillation_reset_angle': 0.3372835416346789, 'path_distance_bias': 39.09336194396019, 'scaling_speed': 0.1647746704518795, 'sim_granularity': 0.03732496711425483, 'sim_time': 1.5280310530215502, 'stop_time_buffer': 0.7070212416350841, 'theta_stopped_vel': 0.054101754631847146, 'trans_stopped_vel': 0.13127957731485368, 'vth_samples': 16, 'vx_samples': 3, 'vy_samples': 0, 'publish_frequency': 5.5237608673051, 'resolution': 0.0706010943558067, 'transform_tolerance': 1.844429344125092, 'update_frequency': 1.457204864360392, 'cost_scaling_factor': 16.33756744954735, 'inflation_radius': 0.4120484076440334, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
